scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-005,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""sand ripples"", ""terrain slope"", ""communication delay""]",0.5,0.333,0.5,0.4,0.333,0.5,0.4,2.0,1.0,0.5,False,1.0,1.0,7.783,1907.0,"All specialist agents agree on the presence of sand ripples as a primary hazard, which can be avoided by taking a longer route. The battery level of 61% is deemed sufficient to support this extended path, even with the 12-minute communication delay. The terrain slope of 14 degrees and wheel temperature of 53°C are within manageable limits. The mission objective to reach the clay-bearing outcrop before local dusk remains achievable with the proposed longer route. Monitoring of battery usage and communication systems is advised to ensure mission success.",0.85
MR-008,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""shadowed rocks"", ""wheel overheating"", ""uncertain exit route"", ""long communication delay""]","[""low terrain model confidence"", ""communication delay"", ""moderately steep terrain slope"", ""moderate battery level""]",0.2,0.0,0.0,0.0,0.25,0.2,0.222,3.0,4.0,0.2,False,2.0,1.0,10.218,1912.0,"The scenario presents several risks, including low terrain model confidence, significant communication delays, and a moderately steep terrain slope. While the science objective is of high value, the combination of these risks elevates the overall risk level to high. The communication delay of 24 minutes significantly hampers real-time decision-making, and the moderately steep slope increases the risk of navigation errors. Given these factors, pausing operations until communication conditions improve or additional terrain data is available is the safest course of action. This approach minimizes the risk of potential hazards and ensures the rover's safety and mission integrity.",0.85
MR-033,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""uneven terrain"", ""potential dust accumulation"", ""moderate terrain slope"", ""communication delay"", ""battery level monitoring""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,0.0,5.0,12.702,1940.0,"All specialist agents agree on the medium risk level and recommend proceeding with the mission while closely monitoring battery levels and communication delays. The identified safer path mitigates traction risks, and the rover's autonomous systems are equipped to handle the communication delay. The battery level is sufficient for the current operation, and the terrain slope is manageable. Radiation and wheel temperature are within operational norms, supporting the decision to proceed.",0.85
MR-034,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk on shortest route"", ""increased terrain slope"", ""communication delay"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,False,3.0,1.0,9.316,1912.0,"All specialist agents agree on the presence of increased terrain risk and communication delay. The mission planner and risk agent both recommend proceeding with caution, while the telemetry agent suggests considering rerouting. Given the medium risk level and the need to achieve the science objective, proceeding with caution on the current route is advisable. Monitoring wheel currents, temperatures, and battery levels closely will mitigate risks. The communication delay is noted, but it is manageable within current protocols. Rerouting is not necessary unless conditions worsen.",0.85
MR-036,2,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""wheel overheating"", ""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""potential terrain instability"", ""steep terrain slope"", ""communication delay"", ""moderate radiation exposure""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,1.0,4.0,10.547,1904.0,"All specialist agents have identified intermittent slip spikes and potential terrain instability as significant hazards. The mission planner and telemetry agents recommend conducting a detailed terrain analysis using onboard sensors to assess the stability of the path ahead. The risk agent suggests slowing down and monitoring wheel temperature, with a potential reroute if conditions worsen. Given the medium risk level and the importance of ensuring the rover's safety and mission success, the safest action is to pause the rover's movement temporarily. This will allow for a detailed terrain analysis and optimization of traction control systems before proceeding. This approach minimizes the risk of mobility issues and ensures that the rover can safely continue its mission objectives.",0.85
MR-037,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""loose soil patches"", ""Moderate terrain slope (17 degrees)"", ""Communication delay (15 minutes)"", ""Elevated wheel temperature (67 degrees)""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,0.0,5.0,11.275,2017.0,"The mission planner and risk agent both recommend proceeding with the identified safer path, which minimizes the risk of slippage or getting stuck. The telemetry agent confirms that current operational parameters, including battery level and wheel temperature, are within safe limits. Although the terrain presents some challenges, the identified path is designed to mitigate these risks. Continuous monitoring of wheel temperature and battery levels is advised, with a contingency to pause if conditions worsen. The communication delay is a known factor and should be accounted for in command timing.",0.85
MR-040,2,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""traction loss risk"", ""embedded rocks""]","[""intermittent slip spikes"", ""potential terrain instability"", ""moderate terrain slope"", ""communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,False,1.0,3.0,19.096,1893.0,"All specialist agents have identified intermittent slip spikes and potential terrain instability as significant hazards. The communication delay further complicates real-time decision-making. While the battery level is sufficient and radiation levels are safe, the combination of terrain challenges and communication delays suggests a cautious approach. Conducting a detailed analysis of the terrain using onboard sensors will provide more information to ensure the rover's path is stable before proceeding. This action balances safety with mission objectives by pausing to gather more data before making a decision to proceed or reroute.",0.85
MR-041,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""moderate terrain slope"", ""communication delay"", ""elevated wheel temperature"", ""moderate battery level""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,False,2.0,4.0,9.625,1870.0,"All specialist agents agree on proceeding with the identified safer path, which offers better traction and stability for the rover. The detected hazards, such as uneven terrain, moderate slope, and communication delay, are acknowledged but considered manageable with continuous monitoring. The battery level, while moderate, is sufficient for the operation, and the wheel temperature, though elevated, is not critical. The communication delay requires careful protocol management to ensure timely decision-making. The consensus is that the mission's scientific objectives can be achieved safely by proceeding with the planned path, with a focus on monitoring key parameters.",0.85
MR-045,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""potential slippage"", ""degrading lighting conditions"", ""terrain slope"", ""elevated wheel temperature"", ""communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,1.0,4.0,17.92,1909.0,"All specialist agents agree on proceeding with the identified safer path, which offers improved traction and reduces the risk of slippage. The detected hazards, such as potential slippage, degrading lighting conditions, terrain slope, elevated wheel temperature, and communication delay, are acknowledged but considered manageable within the current operational parameters. The battery level is sufficient for the planned operations, and the communication delay is standard for Mars missions. Monitoring of wheel temperature and battery levels is advised to ensure continued safety. The mission's science objective is critical, and the chosen path supports achieving this goal while maintaining rover stability.",0.85
MR-049,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""potential dust storms"", ""Moderate terrain slope (13 degrees)"", ""communication delay"", ""moderate battery level""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,0.0,5.0,9.319,1835.0,"All specialist agents agree on a medium risk level and recommend proceeding with the planned path, which is longer but offers improved traction and safety. The detected hazards, such as uneven terrain and potential dust storms, are being monitored, and the communication delay and battery level are within manageable limits. The mission's scientific objective is of high value, and the current conditions do not warrant a pause or reroute. Continuous monitoring of weather conditions and battery levels is advised to ensure safety.",0.85
MR-050,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""loose sand"", ""steep slope""]","[""increased terrain risk"", ""communication delay"", ""increased terrain slope (14 degrees)"", ""elevated wheel temperature (52\u00b0C)""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,False,3.0,1.0,10.855,2010.0,"All specialist agents agree on proceeding with caution, highlighting the increased terrain risk and communication delay as primary concerns. The terrain slope and wheel temperature are noted but not deemed critical. The battery level is sufficient for the mission, and radiation levels are safe. Autonomous systems are capable of handling the communication delay, and continuous monitoring of wheel currents and temperatures will mitigate risks. Proceeding allows the mission to achieve its science objective while maintaining safety protocols.",0.85
MR-053,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""Moderate terrain slope (17 degrees)"", ""communication delay"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,2.0,3.0,11.367,1893.0,"All specialist agents agree on proceeding with the mission using the identified safer path, despite the longer route. The main concerns are the moderate terrain slope, communication delay, and elevated wheel temperature. However, these risks are manageable with close monitoring. The battery level is sufficient for the operation, and radiation levels are safe. The communication delay is noted, but protocols are in place to handle it. The decision to proceed aligns with the mission objective of positioning the rover for arm deployment near a layered outcrop, which is crucial for scientific analysis.",0.85
MR-078,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Wheel-clearance concerns"", ""Steep terrain slope"", ""Elevated wheel temperature""]",0.333,0.0,0.0,0.0,0.2,0.333,0.25,4.0,2.0,0.333,False,2.0,2.0,9.889,2056.0,"The combined reports from the mission planner, risk, and telemetry agents indicate several significant hazards that could compromise the rover's safety and mission objectives. The risk agent highlights a high risk level due to low battery, communication delays, wheel-clearance issues, steep terrain, and elevated wheel temperature. The mission planner suggests proceeding with caution but emphasizes the need for an alternative route and monitoring. Given the high risk level and the potential for mechanical failure or navigation errors, pausing the mission is the safest action. This allows for battery conservation and reassessment of the route to ensure the rover's safety and mission success.",0.85
MR-079,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""uncertain exit route"", ""shadowed rocks""]","[""partially shadowed terrain"", ""potential for loose soil"", ""communication delay"", ""moderate battery level"", ""terrain slope"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,1.0,5.0,11.986,1954.0,"The mission scenario presents several medium-level risks, including a moderate battery level, significant communication delay, challenging terrain with a 12-degree slope, and elevated wheel temperatures. While the scientific objective holds high value, the combination of these risks necessitates a cautious approach. The recommendation is to pause the mission to allow for a thorough review of the terrain data and rover path planning, ensuring that operations are conducted during optimal lighting conditions to minimize risks associated with shadowed areas. Additionally, a review of the rover's energy consumption and communication systems should be conducted to mitigate potential issues. This approach balances the need for safety with the mission's scientific objectives.",0.85
MR-080,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""moderate battery level"", ""terrain slope"", ""wheel temperature"", ""elevated radiation level""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,3.0,3.0,11.357,1852.0,"The scenario presents multiple medium-level risks, including a 20-minute communication delay, moderate battery level at 48%, and challenging terrain with a 13-degree slope. The wheel temperature is elevated at 58°C, which could lead to overheating if not monitored. Although the mission planner suggests proceeding with caution, the combination of these factors increases the risk of an autonomous mistake. Pausing operations allows for a more thorough evaluation of the terrain and battery conservation, ensuring the rover's stability and safety. This approach mitigates the risk of slippage or tipping and allows for human review if necessary, preserving mission value while ensuring safety.",0.85
MR-081,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp ejecta blocks"", ""long communication delay"", ""cross-slope hazard""]","[""disagreement on entry angle"", ""communication delay"", ""moderately low battery level"", ""moderate terrain slope"", ""elevated wheel temperature""]",0.333,0.0,0.0,0.0,0.2,0.333,0.25,4.0,2.0,0.333,False,1.0,3.0,17.943,2146.0,"The current scenario presents multiple risks that could jeopardize the rover's safety and mission success. The disagreement on the entry angle into the target zone is a critical issue that needs resolution to avoid potential navigation and landing risks. The communication delay of 21 minutes further complicates real-time decision-making, increasing the risk of delayed responses to unforeseen events. Additionally, the moderately low battery level and elevated wheel temperature suggest that the rover's operational capabilities could be compromised if immediate action is not taken. Given these factors, it is prudent to pause the mission to conduct a detailed analysis of the entry angles, reconcile planning discrepancies, and implement measures to mitigate the identified risks. This approach prioritizes the rover's safety while preserving mission value by ensuring that the inspection of bright clasts is conducted under optimal conditions.",0.85
MR-084,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""terrain ambiguity"", ""low battery level"", ""communication delay"", ""steep terrain slope"", ""elevated wheel temperature""]",0.333,0.0,0.0,0.0,0.2,0.333,0.25,4.0,2.0,0.333,False,3.0,1.0,12.464,2011.0,"The combination of a low battery level, significant communication delay, and challenging terrain presents a high risk to the rover's safety. The steep terrain slope and elevated wheel temperature further increase the risk of instability and potential overheating. While the mission planner suggests proceeding with caution, the risk agent highlights the high risk level due to these factors. To ensure the rover's safety and preserve mission value, it is prudent to pause operations until battery levels are more stable and conditions are reassessed. This action minimizes the risk of an autonomous mistake that could jeopardize the mission.",0.85
MR-085,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""uncertain exit route"", ""shadowed rocks""]","[""disagreement on entry angle"", ""partially shadowed terrain"", ""communication delay"", ""low battery level"", ""steep terrain slope"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,3.0,3.0,20.481,2119.0,"The scenario presents multiple risks, including a significant disagreement on the entry angle into a steep and partially shadowed gully, which poses a high risk of navigation errors. The communication delay of 25 minutes complicates real-time decision-making, and the battery level is moderately low, which could limit operational capabilities. Additionally, the elevated wheel temperature suggests potential overheating issues. Given these factors, it is safest to pause the mission to resolve the planning discrepancies and ensure all systems are optimized before proceeding. This approach minimizes the risk of mission failure and ensures the rover's safety.",0.85
MR-086,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""wheel-clearance issues"", ""low route confidence"", ""Low battery level"", ""Communication delay"", ""Challenging terrain slope"", ""Elevated wheel temperature"", ""Radiation exposure""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,3.0,4.0,10.856,1832.0,"The rover is currently facing multiple operational risks, including low battery level, significant communication delay, challenging terrain, and elevated wheel temperature. These factors collectively increase the risk level to high. While the science objective is important, the safety of the rover must be prioritized. Pausing operations will allow for a detailed terrain analysis and monitoring of wheel temperature, ensuring that the rover does not proceed into potentially hazardous conditions without adequate preparation. This action also conserves energy and allows for adjustments to communication protocols to handle delays effectively.",0.85
MR-088,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""communication delay"", ""battery constraints"", ""terrain slope"", ""wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,3.0,2.0,11.004,1952.0,"The scenario presents multiple medium-level risks, including a steep terrain with an 11-degree slope, a 20-minute communication delay, moderate battery levels, and elevated wheel temperatures. While the mission planner suggests proceeding with caution, the risk agent highlights the potential for mechanical failure due to wheel temperature and the need for careful navigation on the slope. The telemetry agent also emphasizes the communication delay and terrain ambiguity. Given these factors, pausing to conduct a detailed terrain analysis and monitor wheel temperatures before proceeding is the safest course of action. This approach minimizes the risk of slippage or mechanical failure while ensuring that the rover can safely navigate the terrain and maintain operational integrity.",0.85
MR-090,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Wheel-clearance concerns"", ""Steep terrain slope"", ""Elevated wheel temperature""]",0.333,0.0,0.0,0.0,0.2,0.333,0.25,4.0,2.0,0.333,False,2.0,2.0,10.96,2096.0,"The combined reports from the mission planner, risk, and telemetry agents highlight significant operational risks, including low battery levels, communication delays, wheel-clearance issues, steep terrain, and elevated wheel temperatures. While the mission planner suggests proceeding with caution, the risk agent emphasizes the high risk associated with these factors, recommending battery conservation and addressing wheel-clearance issues. Given the high risk level and the potential for mechanical failure or mission compromise, pausing operations is the safest course of action. This will allow for a thorough assessment of the wheel-clearance issues and battery conservation measures, ensuring the rover's safety and mission success.",0.85
MR-092,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""battery level below 50%"", ""steep terrain slope"", ""high wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,3.0,2.0,17.507,2021.0,"The scenario presents multiple hazards including a significant communication delay, low battery level, steep terrain, and high wheel temperature. The risk agent highlights a high risk level due to these factors, suggesting that the potential for mechanical strain and overheating is significant. While the mission planner suggests proceeding with caution, the combination of these risks, particularly the high wheel temperature and steep slope, necessitates a more conservative approach to ensure the rover's safety. Pausing the mission allows for battery conservation and further assessment of the wheel temperature and terrain conditions, reducing the risk of mechanical failure.",0.85
MR-094,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""wheel-clearance issues"", ""low route confidence"", ""elevated wheel temperature"", ""communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,4.0,1.0,10.749,2015.0,"The consensus among the specialist agents indicates a high-risk scenario due to the steep terrain, wheel-clearance issues, and low route confidence. The elevated wheel temperature and communication delay further complicate the situation, increasing the risk of mechanical failure and delayed response to potential issues. While the battery level is sufficient and radiation levels are acceptable, the combination of these hazards suggests that pausing operations to conduct a detailed analysis of the terrain and wheel systems is the safest course of action. This will allow for the identification of safer routes and ensure the rover's safety before proceeding.",0.85
MR-095,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""shadowed rocks"", ""route ambiguity"", ""long communication delay""]","[""unstable terrain"", ""communication delay"", ""moderate battery level"", ""terrain slope"", ""wheel temperature""]",0.333,0.0,0.0,0.0,0.2,0.333,0.25,4.0,2.0,0.333,False,2.0,2.0,12.848,2030.0,"The scenario presents a medium risk level due to several factors: unstable terrain with a sharp drop in terrain model confidence, a significant communication delay of 19 minutes, moderate battery level at 63%, and a terrain slope of 18 degrees which increases the risk of slippage. Additionally, the wheel temperature is at 70 degrees, which requires monitoring to prevent overheating. While the science objective is of high value, the combination of these risks suggests that a pause for a detailed review and planning session is prudent. This will allow the operations team to address potential hazards, ensure energy efficiency, and prepare contingency plans for communication delays. Proceeding without addressing these concerns could compromise the rover's safety and mission success.",0.85
MR-096,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""terrain ambiguity"", ""low battery level"", ""communication delay"", ""steep terrain slope"", ""elevated radiation level"", ""high wheel temperature""]",0.333,0.0,0.0,0.0,0.167,0.333,0.222,5.0,2.0,0.333,False,3.0,2.0,9.793,1855.0,"The scenario presents multiple high-risk factors, including low battery level, communication delay, steep terrain, and elevated radiation levels. While the mission planner suggests proceeding with caution, the risk agent highlights the high risk associated with these conditions. Given the narrow and fractured terrain, the potential for mechanical strain, and the communication delay, pausing the mission is the safest option to prevent damage and ensure the rover's safety. This action allows for battery conservation and reassessment of the situation, especially considering the high-value science objective and the need for precise navigation.",0.85
MR-098,2,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""wheel-clearance issues"", ""low route confidence"", ""low battery level"", ""communication delay"", ""challenging terrain with 11-degree slope"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,3.0,3.0,10.402,1872.0,"The rover is facing multiple hazards, including wheel-clearance issues, low battery level, and challenging terrain with a significant slope. The communication delay further complicates real-time decision-making. Given the high risk level identified by the risk agent and the need to preserve battery life while ensuring safe navigation, rerouting to avoid steep slopes and reduce wheel stress is the safest course of action. This approach balances the need to maintain mission value by progressing towards the science objective while mitigating the identified risks.",0.85
MR-099,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp ejecta blocks"", ""long communication delay"", ""cross-slope hazard""]","[""uneven terrain"", ""communication delay"", ""moderate battery level"", ""terrain slope"", ""elevated wheel temperature""]",0.333,0.0,0.0,0.0,0.2,0.333,0.25,4.0,2.0,0.333,False,0.0,4.0,12.083,1902.0,"The scenario presents several medium-level risks that need to be addressed before proceeding. The uneven terrain and 12-degree slope pose a risk of slippage, which could be exacerbated by the elevated wheel temperature. The communication delay of 23 minutes could hinder timely responses to any issues that arise. Additionally, the battery level at 53% requires careful management to ensure sufficient power for the mission. While the scientific objective holds high value, the combination of these risks suggests that pausing to conduct a thorough review and implement risk mitigation strategies is the safest course of action. This will help ensure the rover's safety and mission success.",0.85
MR-100,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""communication delay"", ""battery constraints"", ""moderate battery level"", ""terrain slope"", ""wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,3.0,3.0,10.34,1921.0,"The scenario presents a high-risk situation due to the combination of steep terrain, communication delay, and battery constraints. The mission planner agent highlights the need for caution and suggests waiting for a more favorable communication window or higher battery level. The risk agent emphasizes the need for energy-efficient operations and monitoring of wheel temperature, while the telemetry agent suggests increased monitoring of navigation systems. Given the high risk level and the potential for communication delays to impact decision-making, pausing operations to reassess and ensure all systems are optimized for the challenging conditions is the safest course of action. This will allow for a more thorough terrain analysis and ensure that the rover is prepared for the steep access route with minimal risk.",0.85
MR-002,3,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope"", ""wheel overheating""]","[""Low battery level"", ""Elevated wheel slip"", ""Rising actuator temperature"", ""Steep terrain slope"", ""Communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,2.0,3.0,13.373,1905.0,"The rover is currently facing multiple operational risks, including low battery level, elevated wheel slip, rising actuator temperature, steep terrain slope, and communication delay. These factors collectively increase the risk level to high. The safest course of action is to pause the rover's movement to allow the actuators to cool down and conserve battery. This will also provide an opportunity to conduct diagnostic checks on the wheel systems and assess the cause of the slip. Given the communication delay, it is crucial to ensure that the rover's systems are stable and that any further actions are carefully planned and communicated with mission control. Pausing operations will help mitigate the risk of mechanical failure and ensure the rover's safety while maintaining the potential to achieve mission objectives once conditions improve.",0.85
MR-004,3,multi_agent_orchestration,gpt-4o,request_human_review,proceed,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""wheel-clearance warnings"", ""potentially uneven terrain"", ""significant communication delay"", ""moderate battery level"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,2.0,3.0,11.57,1903.0,"All specialist agents agree on proceeding with caution, highlighting the need to address wheel-clearance warnings and elevated wheel temperature. The mission planner and risk agent suggest conducting a detailed terrain analysis and possibly adjusting the path to minimize risks while maintaining proximity to the science target. The communication delay and moderate battery level are noted but do not critically impede the mission. The consensus is to proceed with caution, ensuring close monitoring of wheel temperature and efficient battery management.",0.85
MR-005,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""sand ripples"", ""terrain slope"", ""communication delay""]",0.5,0.333,0.5,0.4,0.333,0.5,0.4,2.0,1.0,0.5,False,1.0,1.0,9.697,1870.0,"All specialist agents agree on taking the longer route to avoid sand ripples, which is the primary hazard. The battery level is sufficient to support this decision, and the communication delay, while present, is manageable. The terrain slope and wheel temperature are within acceptable limits, and the radiation level is not a concern. Monitoring of battery usage and communication systems is advised to ensure mission success.",0.85
MR-008,3,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""shadowed rocks"", ""wheel overheating"", ""uncertain exit route"", ""long communication delay""]","[""low terrain model confidence"", ""significant communication delay"", ""moderately steep terrain slope"", ""moderate battery level""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,False,2.0,2.0,9.627,1848.0,"The scenario presents several risks, including low terrain model confidence, significant communication delays, and a moderately steep terrain slope. While the mission has high scientific value, the combination of these factors increases the risk level to high. The risk agent's recommendation to pause operations during high-risk maneuvers until communication improves is prudent. This approach minimizes the risk of navigation errors and ensures that the rover can maintain operational integrity. Additionally, monitoring battery levels closely is essential to ensure sufficient power for critical operations.",0.85
MR-032,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""loose sand"", ""steep slope""]","[""unstable terrain"", ""potential obstacles"", ""intermittent slip spikes"", ""moderate terrain slope"", ""elevated wheel temperature"", ""communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,False,1.0,5.0,18.234,1879.0,"All specialist agents agree on the presence of intermittent slip spikes and unstable terrain, indicating a medium risk level. The mission planner and telemetry agents suggest proceeding with caution, while the risk agent emphasizes monitoring wheel temperature and considering a pause if necessary. Given the medium risk level and the importance of the science objective, the safest action is to proceed with caution, reduce speed, enable terrain analysis sensors, and closely monitor wheel temperature and battery level. Regular communication updates should be maintained to account for the delay.",0.85
MR-033,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""uneven terrain"", ""potential dust accumulation"", ""degrading lighting conditions"", ""moderate terrain slope"", ""elevated wheel temperature"", ""communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,False,1.0,5.0,12.745,1945.0,"All specialist agents agree on proceeding with the mission using the identified safer path. The path offers improved traction, which is crucial given the uneven terrain and moderate slope. The battery level is sufficient for the operation, and while the wheel temperature is elevated, it is not critical. Communication delays are typical and manageable. The mission's science objective is high-priority, and the current conditions allow for safe continuation with monitored parameters.",0.85
MR-034,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk on shortest route"", ""increased terrain slope"", ""communication delay"", ""moderate battery level""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,False,2.0,2.0,10.645,1918.0,"All specialist agents agree on the presence of increased terrain risk and communication delay, with a medium risk level. The mission planner and risk agents recommend proceeding with caution on the current route, while the telemetry agent suggests considering rerouting. Given the moderate battery level and the need to achieve the science objective, proceeding with caution while monitoring the terrain and battery closely is the safest action that preserves mission value. The communication delay is noted, but it is manageable with current protocols. The confidence score across all agents is consistent at 0.85, supporting the decision to proceed cautiously.",0.85
MR-036,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""wheel overheating"", ""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""potential terrain instability"", ""terrain slope of 16 degrees"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,False,1.0,3.0,12.528,1903.0,"All specialist agents agree on the presence of intermittent slip spikes and potential terrain instability, with a medium risk level. The mission planner and risk agent both suggest proceeding with caution while considering a route adjustment to avoid high slip areas. The telemetry agent also supports proceeding with caution. The battery level is sufficient, and radiation levels are safe. Although the wheel temperature is elevated, it is not critical, but should be monitored. Given the consensus on the medium risk level and the importance of the science objective, proceeding with caution while monitoring conditions is the safest action that preserves mission value.",0.85
