scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-044,2,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""potential unstable terrain"", ""intermittent wheel slip"", ""steep terrain slope"", ""elevated wheel temperature"", ""communication delay"", ""loose sand"", ""traction loss"", ""slip streaks""]",0.5,0.111,0.5,0.182,0.111,0.5,0.182,8.0,1.0,0.5,False,3.0,5.0,10.458,1933.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to intermittent slip spikes, steep terrain, and elevated wheel temperature. The communication delay further complicates real-time decision-making. While the mission planner suggests proceeding with caution, both the risk and terrain agents highlight the high risk associated with the current conditions. To ensure the safety of the rover and preserve mission value, it is prudent to pause operations temporarily. This will allow for a detailed assessment of the terrain and wheel conditions, and to establish a communication window with mission control for further guidance. This approach minimizes the risk of mechanical stress and potential damage while maintaining the integrity of the mission objectives.",0.85
MR-045,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""uneven terrain"", ""potential dust storms"", ""moderate terrain slope"", ""communication delay"", ""elevated wheel temperature"", ""rippled drift field"", ""potential for reduced traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,2.0,5.0,13.512,1908.0,"The mission planner and risk agent both recommend proceeding with the identified safer path, which offers improved traction and stability, despite being longer. This aligns with the high-priority science objective of reaching the clay-bearing exposure. The terrain agent suggests using the bedrock shoulder path to minimize traction issues, which is consistent with the mission planner's recommendation of a safer path. The risk level is medium due to the moderate slope, potential dust storms, and elevated wheel temperature, but these are manageable with continuous monitoring. The battery level is sufficient for the operation, and communication delays are accounted for in the planning. Proceeding with caution and monitoring the conditions closely is the safest action that preserves mission value.",0.85
MR-046,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk"", ""communication delay"", ""steep terrain slope"", ""elevated wheel temperature"", ""moderate slope"", ""soft regolith"", ""embedded rocks""]",0.5,0.143,0.5,0.222,0.143,0.5,0.222,6.0,1.0,0.5,False,4.0,2.0,9.821,1908.0,"All specialist agents agree on proceeding with caution, highlighting the need to monitor wheel currents, temperatures, and terrain conditions closely. The terrain presents moderate risks due to slope, soft regolith, and embedded rocks, but these are manageable with careful navigation. The battery level is sufficient for the planned operation, and radiation levels are safe. The communication delay is noted but does not prevent proceeding with the mission. Alternative routes should be considered if conditions worsen, but the current plan is viable with the recommended precautions.",0.85
MR-049,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""potential dust storms"", ""Moderate terrain slope (13 degrees)"", ""Communication delay (13 minutes)"", ""Radiation level (0.27)"", ""slope"", ""traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,1.0,6.0,7.444,1750.0,"All specialist agents agree on proceeding with the mission using the identified safer path, which offers improved traction and safety. The detected hazards, such as uneven terrain, moderate slope, and communication delay, are acknowledged but considered manageable with continuous monitoring. The battery level is sufficient, and the wheel temperature is within operational limits. The mission's scientific objective is critical, and the path chosen balances safety with mission value.",0.85
MR-053,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""Moderate terrain slope (17 degrees)"", ""Communication delay (10 minutes)"", ""Elevated wheel temperature (61 degrees)"", ""slope"", ""traction""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6.0,1.0,0.5,False,3.0,3.0,9.216,1821.0,"All specialist agents agree on proceeding with the identified longer path due to its improved traction and safety for the rover's stability. The medium risk level is consistent across all reports, with the main concerns being the moderate slope, communication delay, and elevated wheel temperature. The battery level is sufficient for the operation, and radiation levels are safe. Continuous monitoring of wheel temperature and battery levels is advised, along with pre-programmed contingency maneuvers to mitigate communication delays.",0.85
MR-078,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""wheel-clearance issues"", ""low route confidence"", ""challenging terrain"", ""low battery level"", ""communication delay"", ""moderate terrain slope"", ""elevated wheel temperature"", ""sharp rocks"", ""narrow passages"", ""blind turns""]",0.667,0.1,0.333,0.154,0.2,0.667,0.308,8.0,1.0,0.667,False,5.0,3.0,15.296,2183.0,"The scenario presents multiple high-risk factors including low battery level, communication delay, wheel-clearance issues, and challenging terrain with sharp rocks and blind turns. The risk agent and terrain agent both highlight the high risk associated with proceeding under current conditions. While the mission planner suggests proceeding with caution, the combined risks of mechanical failure due to elevated wheel temperature, potential navigation errors due to low route confidence, and the need for battery conservation suggest that pausing is the safest option. This will allow for a reassessment of the route and conditions, ensuring the rover's safety and preserving mission value.",0.85
MR-080,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""moderate battery level"", ""terrain slope"", ""wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,3.0,6.0,9.462,2003.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to multiple hazards, including challenging terrain, moderate battery levels, and significant communication delays. The terrain agent highlights a high risk due to the broken bedrock ledge network and narrow channels, which could lead to navigation difficulties and potential damage to the rover. The risk agent also emphasizes the potential for increased mechanical stress and the need for careful battery management. Given these factors, pausing the mission to reassess the situation and ensure all safety protocols are in place is the safest course of action. This will allow for a more detailed analysis of the terrain and battery management strategies before proceeding.",0.85
MR-081,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp ejecta blocks"", ""long communication delay"", ""cross-slope hazard""]","[""disagreement on entry angle"", ""communication delay"", ""moderately low battery level"", ""steep terrain slope"", ""elevated wheel temperature"", ""traction"", ""obstacle""]",0.333,0.0,0.0,0.0,0.143,0.333,0.2,6.0,2.0,0.333,False,2.0,4.0,17.678,2034.0,"The current scenario presents multiple risks that could jeopardize the rover's safety and mission success. The disagreement on the safest entry angle into the target zone, combined with a significant communication delay, increases the risk of navigation errors. The moderately low battery level and elevated wheel temperature further constrain operational capabilities and increase the risk of overheating. The steep terrain slope and potential traction issues due to sharp ejecta blocks add to the complexity of the situation. Given these factors, it is prudent to pause the mission to conduct a detailed analysis of the entry angles and consider alternative routes with less steep terrain. This approach will help ensure the rover's safety while preserving mission value.",0.85
MR-082,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""wheel clearance issues"", ""low route confidence"", ""challenging terrain with 15-degree slope"", ""elevated wheel temperature"", ""moderate battery level"", ""communication delay of 22 minutes"", ""rocky terrain"", ""limited turnaround space""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,7.0,2.0,11.46,2060.0,"All specialist agents have identified significant risks associated with the current terrain, including steep slopes, wheel clearance issues, and elevated wheel temperatures. The communication delay further complicates immediate response capabilities. Given the high risk level and the need for a detailed terrain analysis, it is safest to pause the rover. This will allow for a cooling period for the wheels, reassessment of the battery usage strategy, and preparation for potential communication delays. Pausing also provides an opportunity to conduct a more thorough analysis of the terrain using available imaging data, which could inform safer navigation strategies or the identification of alternative routes.",0.85
MR-084,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""terrain ambiguity"", ""communication delay"", ""low battery level"", ""steep terrain slope"", ""elevated wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.333,0.0,0.0,0.0,0.111,0.333,0.167,8.0,2.0,0.333,False,4.0,4.0,9.987,1852.0,"The scenario presents multiple high-risk factors including low battery level, significant communication delay, steep terrain slope, and elevated wheel temperature. The terrain is described as narrow with sharp rocks and blind turns, increasing the risk of wheel damage and traction loss. While the mission planner suggests proceeding with caution, both the risk and terrain agents highlight the high risk associated with these conditions. Given the high value of the mineral vein and the potential for significant damage or operational inefficiencies, it is safest to pause and request human review to ensure all safety measures are adequately addressed before proceeding.",0.85
MR-086,2,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""wheel-clearance issues"", ""low route confidence"", ""low battery level"", ""communication delay"", ""challenging terrain slope"", ""elevated wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,False,4.0,6.0,10.881,1964.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to multiple hazards, including wheel-clearance issues, low battery level, and challenging terrain. The terrain agent's recommendation to reroute aligns with the need to avoid the broken bedrock ledge network, which poses significant traction and obstacle hazards. Given the high risk level and the importance of preserving the rover's operational integrity, rerouting is the safest action that still allows for mission progress. This decision also considers the need to conserve battery life and manage communication delays effectively.",0.85
MR-088,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""communication delay"", ""battery constraints"", ""moderate battery level"", ""terrain slope"", ""wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""limited maneuverability"", ""potential wheel damage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,False,4.0,7.0,9.727,1927.0,"The scenario presents multiple high-risk factors, including steep terrain, communication delays, and potential wheel damage due to high temperatures and challenging slopes. While the mission planner and risk agent suggest proceeding with caution, the terrain agent highlights a high risk level due to the rocky slope and limited maneuverability. Given the communication delay and the potential for critical issues during navigation, it is safest to pause and request human review before proceeding. This will ensure that the rover's path is well-planned and that any critical maneuvers are conducted with oversight, minimizing the risk of mission failure.",0.85
MR-090,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""wheel-clearance issues"", ""low route confidence"", ""low battery level"", ""communication delay"", ""steep terrain slope"", ""elevated wheel temperature"", ""sharp rocks"", ""blind turns"", ""narrow passage""]",0.667,0.111,0.333,0.167,0.222,0.667,0.333,7.0,1.0,0.667,False,5.0,2.0,11.874,2060.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to multiple hazards including wheel-clearance issues, low battery level, communication delay, steep terrain slope, and elevated wheel temperature. The terrain is described as a narrow fractured corridor with sharp rocks and blind turns, which further complicates navigation. Given the high risk level and the potential for mechanical failures, it is safest to pause operations to prevent damage to the rover and ensure mission success. This pause will allow for a detailed assessment of the situation, battery conservation, and potential re-routing to a safer path. Continuous monitoring of wheel temperature and integrity is essential, and human review may be necessary if conditions do not improve.",0.85
MR-092,2,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""low battery level"", ""steep terrain slope"", ""elevated wheel temperature"", ""increased radiation level"", ""traction"", ""obstacle""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,3.0,5.0,11.874,1972.0,"The scenario presents multiple high-risk factors, including a significant communication delay, low battery level, steep terrain, and elevated wheel temperature. While the mission planner suggests proceeding with caution, both the risk and terrain agents highlight the high risk associated with the current path. To ensure the rover's safety and preserve mission value, rerouting to a less hazardous path is recommended. This action will mitigate the risks associated with the steep slope and potential obstacles, while also conserving battery life and reducing the impact of communication delays. Enhanced autonomous navigation protocols should be employed to ensure safe traversal of the new route.",0.85
MR-094,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""wheel-clearance issues"", ""communication delay"", ""elevated wheel temperature"", ""traction"", ""wheel-damage"", ""obstacle""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,4.0,3.0,12.799,2016.0,"All specialist agents have identified significant risks associated with the current terrain, including steep slopes, wheel-clearance issues, and elevated wheel temperatures. The communication delay further complicates real-time decision-making. While rerouting is suggested, the confined basin limits maneuverability, making it prudent to pause and conduct a detailed terrain analysis. This will allow for a safer assessment of potential routes and ensure the rover's safety before proceeding. Pausing also provides an opportunity to implement cooling measures for the wheels and prepare for any necessary manual interventions.",0.85
MR-096,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""terrain ambiguity"", ""low battery level"", ""communication delay"", ""steep terrain slope"", ""elevated wheel temperature"", ""moderate radiation level"", ""sharp rocks"", ""narrow corridor"", ""blind turns"", ""uncertain wheel clearance""]",0.667,0.1,0.333,0.154,0.2,0.667,0.308,8.0,1.0,0.667,False,6.0,2.0,10.339,1896.0,"The scenario presents multiple high-risk factors including low battery level, steep terrain, and communication delays. The terrain is particularly hazardous with sharp rocks, narrow corridors, and blind turns, which could lead to mechanical damage or operational errors. The elevated wheel temperature and moderate radiation level further increase the risk. Given these conditions, pausing the mission to reassess and potentially reroute or request human intervention is the safest course of action to prevent damage and ensure mission success.",0.85
MR-098,2,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""wheel-clearance issues"", ""low route confidence"", ""low battery level"", ""communication delay"", ""challenging terrain slope"", ""wheel temperature concerns"", ""slope"", ""traction"", ""obstacle"", ""wheel-damage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,False,4.0,6.0,10.254,1878.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to multiple hazards including wheel-clearance issues, low battery level, communication delays, challenging terrain, and wheel temperature concerns. The terrain agent suggests rerouting to avoid the broken bedrock ledge network, which aligns with the mission planner's recommendation to consider alternative routes. Given the high risk level and the potential for significant mission value loss if the rover is damaged, rerouting is the safest action that still preserves mission value by attempting to reach the science objective through a safer path.",0.85
MR-100,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""communication delay"", ""battery constraints"", ""terrain slope"", ""moderate battery level"", ""elevated wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,False,4.0,6.0,9.388,1878.0,"The scenario presents multiple high-risk factors including steep terrain, significant communication delays, moderate battery levels, and elevated wheel temperatures. All specialist agents highlight the need for caution due to the challenging terrain and potential hazards. The mission planner and terrain agent both recommend proceeding with caution, but given the high risk level and the potential for communication delays to exacerbate any issues, pausing to conduct a more detailed analysis and ensure optimal conditions is the safest course of action. This will allow for a reassessment of battery levels and wheel temperatures, and ensure that autonomous systems are fully prepared to handle the terrain challenges.",0.85
MR-002,3,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope"", ""wheel overheating""]","[""elevated wheel slip"", ""rising actuator temperature"", ""low battery level"", ""communication delay"", ""steep terrain slope"", ""traction hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,3.0,4.0,13.618,1889.0,"The rover is currently facing multiple high-risk factors, including elevated wheel slip, rising actuator temperature, low battery level, and a steep terrain slope. These hazards are compounded by a communication delay, which limits real-time intervention. The safest course of action is to pause the rover's movement to allow the actuators to cool down and reassess the terrain. This will also provide an opportunity to optimize the rover's position for solar charging, addressing the low battery level. Pausing will help prevent potential wheel damage and ensure the rover's long-term operational capability.",0.85
MR-008,3,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""shadowed rocks"", ""wheel overheating"", ""uncertain exit route"", ""long communication delay""]","[""low terrain model confidence"", ""communication delay"", ""steep terrain slope"", ""moderate battery level"", ""elevated wheel temperature"", ""shadowed rocks"", ""narrow gully entrance"", ""uncertain exit route""]",0.6,0.25,0.4,0.308,0.375,0.6,0.462,5.0,2.0,0.6,False,3.0,2.0,10.038,1936.0,"The scenario presents a high-risk environment due to multiple hazards identified by the specialists, including low terrain model confidence, significant communication delays, steep terrain slope, and elevated wheel temperature. While the mission has high scientific value, the combination of these factors increases the likelihood of navigation errors and potential mechanical strain on the rover's systems. To ensure the safety of the rover and preserve mission value, it is prudent to pause operations and reassess the situation. This will allow for a more detailed analysis of the terrain and optimization of communication systems to handle delays effectively. Additionally, pausing will provide an opportunity to monitor and manage the rover's battery and wheel temperature more closely.",0.85
MR-032,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""loose sand"", ""steep slope""]","[""unstable terrain"", ""potential obstacles"", ""intermittent slip spikes"", ""moderate terrain slope"", ""battery level below 50%"", ""elevated wheel temperature"", ""traction loss"", ""wheel slippage"", ""slope instability""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,False,1.0,8.0,9.319,1916.0,"All specialist agents agree on a medium risk level due to the challenging terrain, intermittent slip spikes, and moderate slope. The battery level is below 50%, and wheel temperatures are elevated, but these are not critical at this time. The science objective is important, and the agents recommend proceeding with caution, utilizing hazard detection and traction control systems. Monitoring of battery levels and wheel temperatures is advised, and communication plans should account for the delay. Rerouting is suggested only if slip spikes increase or the slope becomes too steep.",0.85
MR-033,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""potential slippage"", ""degrading lighting conditions"", ""moderate terrain slope"", ""communication delay"", ""wheel temperature"", ""rippled drift field"", ""potential for reduced traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,3.0,4.0,7.964,1916.0,"All specialist agents agree on proceeding with the mission, emphasizing the importance of the science objective and the identified safer path. The detected hazards, such as potential slippage and moderate slope, are mitigated by the choice of a path with better traction. The battery level is sufficient for the operation, and the communication delay is manageable with the rover's autonomous systems. Monitoring of wheel temperature and battery levels is advised to ensure continued safety and mission success.",0.85
MR-034,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk on shortest route"", ""increased terrain slope"", ""communication delay"", ""moderate battery level"", ""soft regolith"", ""embedded rocks""]",0.5,0.167,0.5,0.25,0.167,0.5,0.25,5.0,1.0,0.5,False,3.0,2.0,8.213,1879.0,"All specialist agents agree on proceeding with caution, highlighting the medium risk level due to terrain challenges such as slope, soft regolith, and embedded rocks. The battery level is adequate for the mission, but should be monitored closely. The communication delay is noted, but does not prevent proceeding. The mission value of reaching the ridge overlook for panoramic science observations is significant, and the risks can be managed by adjusting speed and monitoring wheel currents.",0.85
MR-037,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""loose soil patches"", ""Moderate terrain slope (17 degrees)"", ""Communication delay (15 minutes)"", ""Elevated wheel temperature (67 degrees)"", ""slope"", ""traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,1.0,6.0,7.188,1879.0,"All specialist agents agree on proceeding with the identified safer path, which offers improved traction and minimizes risks associated with the uneven terrain and loose soil. The medium risk level is consistent across all reports, with the main concerns being the moderate slope, communication delay, and elevated wheel temperature. The battery level is sufficient for the operation, and radiation levels are safe. Monitoring wheel temperature and maintaining battery levels above 50% are advised. The communication delay requires pre-programmed contingency maneuvers to ensure mission success.",0.85
MR-041,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""moderate terrain slope"", ""communication delay"", ""wheel temperature"", ""wheel-damage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,False,2.0,4.0,14.953,1862.0,"All specialist agents agree on proceeding with the longer, safer path due to its improved traction and reduced risk of wheel damage. The medium risk level is consistent across all reports, primarily due to the moderate slope, communication delay, and wheel temperature. The battery level is sufficient for the current operation, but it should be monitored closely. The communication delay is typical and manageable with the rover's autonomous systems. The terrain is compact, providing good traction, which is crucial for the rover's stability and successful arm deployment near the layered outcrop.",0.85
MR-044,3,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""potential terrain instability"", ""steep terrain slope"", ""elevated wheel temperature"", ""communication delay"", ""loose sand"", ""traction loss"", ""slip streaks""]",0.5,0.125,0.5,0.2,0.125,0.5,0.2,7.0,1.0,0.5,False,2.0,5.0,9.374,1893.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to intermittent slip spikes, steep terrain, and elevated wheel temperature. The communication delay further complicates real-time decision-making. While proceeding with caution is suggested by some agents, the elevated risk level and potential for terrain instability necessitate a temporary halt to assess the situation and allow the wheel temperature to decrease. This pause will also provide an opportunity to evaluate alternative routes and ensure the rover's safety before continuing towards the science objective.",0.85
MR-045,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""degrading lighting conditions"", ""longer path increasing energy consumption"", ""moderate terrain slope (17 degrees)"", ""communication delay (16 minutes)"", ""elevated wheel temperature (55\u00b0C)"", ""rippled drift field"", ""potential for reduced traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,4.0,3.0,9.387,1839.0,"All specialist agents agree on proceeding with the mission, emphasizing the importance of the safer path identified by the mission planner. The path offers improved traction, which is crucial given the moderate slope and potential for reduced traction in the rippled drift field. While the path is longer, the battery level is sufficient for the journey, and the communication delay is manageable with proper protocols. The wheel temperature, though elevated, is not critical. The mission's science objective to reach the clay-bearing exposure before lighting conditions degrade further supports the decision to proceed.",0.85
MR-046,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk"", ""communication delay"", ""steep terrain slope"", ""elevated wheel temperature"", ""slope"", ""traction"", ""obstacle""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6.0,1.0,0.5,False,3.0,3.0,9.205,1915.0,"All specialist agents agree on proceeding with caution, highlighting the medium risk level due to the challenging terrain and communication delay. The terrain agent suggests considering alternative routes, but the mission planner and risk agent both recommend proceeding on the current path with careful monitoring. The battery level is sufficient for the planned operation, and radiation levels are safe. Continuous monitoring of wheel currents, temperatures, and terrain conditions is essential to mitigate risks. The decision to proceed aligns with the mission objective of reaching the ridge overlook for science observations, while maintaining safety protocols.",0.85
MR-049,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""loose soil patches"", ""moderate terrain slope"", ""communication delay"", ""wheel temperature"", ""slope hazard"", ""traction hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,False,1.0,7.0,8.702,1887.0,"All specialist agents agree on proceeding with the identified safer path, which offers improved traction and stability despite being longer. The medium risk level is due to the moderate terrain slope, potential traction issues, and communication delay. However, the battery level is sufficient, and radiation levels are safe. Continuous monitoring of wheel temperature and traction is advised to mitigate risks. Autonomous navigation can be utilized to adjust the path dynamically based on real-time data, ensuring mission objectives are met safely.",0.85
MR-052,3,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""traction loss risk"", ""embedded rocks""]","[""intermittent slip spikes"", ""potential unstable terrain"", ""steep terrain slope"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,False,1.0,3.0,10.448,1806.0,"The rover is experiencing intermittent slip spikes and elevated wheel temperatures while navigating a moderately sloped terrain with potential unstable ground. The risk agent has identified a high risk level due to these factors, recommending a temporary halt to assess terrain stability and allow the wheels to cool down. Although the terrain agent suggests proceeding with caution, the elevated wheel temperature and potential for mechanical stress necessitate a more conservative approach. Pausing the rover's movement will allow for a detailed terrain analysis and ensure the safety of the rover while maintaining mission value.",0.85
MR-053,3,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""Moderate terrain slope (17 degrees)"", ""Communication delay (10 minutes)"", ""Elevated wheel temperature (61\u00b0C)"", ""slope"", ""traction""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6.0,1.0,0.5,False,3.0,3.0,9.114,1819.0,"All specialist agents agree on proceeding with the identified longer but safer path. This path offers improved traction and minimizes the risk of wheel damage, which is crucial given the moderate slope and uneven terrain. The communication delay and elevated wheel temperature are noted, but they are not critical at this stage. Monitoring these parameters closely will mitigate potential risks. The battery level, while sufficient, should be monitored to ensure it remains adequate for the mission's needs.",0.85
MR-078,3,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""wheel-clearance issues"", ""low route confidence"", ""challenging terrain"", ""low battery level"", ""communication delay"", ""elevated wheel temperature"", ""moderate radiation level"", ""sharp rocks"", ""blind turns"", ""narrow passage""]",0.667,0.1,0.333,0.154,0.2,0.667,0.308,8.0,1.0,0.667,False,5.0,3.0,10.157,1953.0,"The scenario presents multiple high-risk factors including challenging terrain with sharp rocks and blind turns, low battery level, communication delays, and elevated wheel temperature. While the science objective is important, the combination of these hazards increases the risk to the rover's safety and mission success. The safest course of action is to pause the mission to allow for a detailed assessment and potential human review. This will help ensure that the rover can safely navigate the terrain and achieve its objectives without compromising its operational integrity.",0.85
MR-080,3,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""moderate battery level"", ""slope"", ""traction"", ""obstacle"", ""wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,2.0,5.0,11.469,2033.0,"The scenario presents multiple high-risk factors, including challenging terrain with a 13-degree slope, potential traction issues, and obstacles. The communication delay of 20 minutes further complicates real-time decision-making, increasing the risk of delayed responses to hazards. Additionally, the moderate battery level and elevated wheel temperature suggest potential operational limitations. While the mission objective is important, the combination of these risks necessitates a cautious approach. Pausing allows for a detailed assessment of the current situation, ensuring that the rover's systems are not overextended and that any necessary adjustments can be made to the navigation plan. This action prioritizes the rover's safety and operational integrity while maintaining the potential to achieve the mission objective once conditions are reassessed.",0.85
MR-082,3,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""wheel-clearance issues"", ""low route confidence"", ""low battery level"", ""significant communication delay"", ""challenging terrain with 15-degree slope"", ""elevated wheel temperature"", ""rocky terrain"", ""limited turnaround space""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,7.0,2.0,10.955,2016.0,"The combined reports from the mission planner, risk, and terrain agents indicate a high-risk scenario due to steep and rocky terrain, repeated wheel-clearance issues, and low route confidence. The rover's battery level is moderate but needs conservation due to potential delays and rerouting. The communication delay further complicates real-time decision-making. Given these factors, rerouting to a safer path is recommended to avoid mechanical stress and ensure mission safety while preserving the opportunity to achieve scientific objectives. Monitoring wheel temperature and traction in real-time is crucial to prevent damage.",0.85
